Batch_ID,FD_Product_Category,FD_Dealer_Name,FD_Dispatch_Quantity,FD_Unit,FD_Factory_Dispatch_Date,FD_City,FD_Transit
BF2025060734,Beverage,Dealer28,2981,packages,20-06-2025,Mumbai,19
BF2025060734,Beverage,Dealer1,422,packages,23-06-2025,Delhi,22
BF2025060735,Beverage,Dealer4,1017,packages,18-06-2025,Pune,4
BF2025060735,Beverage,Dealer24,1997,packages,19-06-2025,Hyderabad,5
BF2025060735,Beverage,Dealer18,1895,packages,20-06-2025,Delhi,6
BF2025060735,Beverage,Dealer1,3410,packages,27-06-2025,Hyderabad,13
BF2025060735,Beverage,Dealer2,3446,packages,22-06-2025,Kolkata,8
BF2025060736,Beverage,Dealer28,189,packages,27-06-2025,Pune,4
BF2025060736,Beverage,Dealer4,3259,packages,29-06-2025,Delhi,6
BF2025060736,Beverage,Dealer1,1087,packages,1/7/2025,Delhi,8
BF2025060736,Beverage,Dealer11,3568,packages,6/7/2025,Pune,13
BF2025060736,Beverage,Dealer21,3620,packages,1/7/2025,Ahmedabad,8
BF2025060737,Beverage,Dealer18,3759,packages,20-06-2025,Chennai,3
BF2025060737,Beverage,Dealer23,3450,packages,21-06-2025,Ahmedabad,4
BF2025060737,Beverage,Dealer14,713,packages,24-06-2025,Mumbai,7
BF2025060737,Beverage,Dealer6,2235,packages,29-06-2025,Hyderabad,12
BF2025060737,Beverage,Dealer15,3578,packages,2/7/2025,Mumbai,15
BF2025060737,Beverage,Dealer25,3548,packages,5/7/2025,Kolkata,18
BF2025060737,Beverage,Dealer28,2017,packages,26-06-2025,Kolkata,9
BF2025060738,Beverage,Dealer4,8,packages,30-06-2025,Chennai,2
BF2025060738,Beverage,Dealer8,490,packages,2/7/2025,Delhi,4
BF2025060738,Beverage,Dealer14,1023,packages,4/7/2025,Mumbai,6
BF2025060738,Beverage,Dealer18,3338,packages,9/7/2025,Ahmedabad,11
BF2025060738,Beverage,Dealer10,1035,packages,8/7/2025,Pune,10
BF2025060738,Beverage,Dealer25,5939,packages,10/7/2025,Ahmedabad,12
BF2025060738,Beverage,Dealer30,4730,packages,12/7/2025,Kolkata,14
BF2025060739,Oil,Dealer21,5624,packages,21-06-2025,Mumbai,4
BF2025060739,Oil,Dealer2,3308,packages,24-06-2025,Bangalore,7
BF2025060739,Oil,Dealer14,5201,packages,23-06-2025,Mumbai,6
BF2025060739,Oil,Dealer25,56,packages,30-06-2025,Delhi,13
BF2025060740,Oil,Dealer20,395,packages,15-06-2025,Delhi,4
BF2025060740,Oil,Dealer15,3441,packages,18-06-2025,Pune,7
BF2025060740,Oil,Dealer14,1486,packages,21-06-2025,Delhi,10
BF2025060740,Oil,Dealer4,3026,packages,24-06-2025,Kolkata,13
BF2025060740,Oil,Dealer29,2282,packages,23-06-2025,Hyderabad,12
BF2025060740,Oil,Dealer17,1919,packages,30-06-2025,Kolkata,19
BF2025060740,Oil,Dealer23,1060,packages,3/7/2025,Kolkata,22
BF2025060741,Oil,Dealer20,405,packages,15-06-2025,Hyderabad,2
BF2025060741,Oil,Dealer28,1384,packages,16-06-2025,Bangalore,3
BF2025060741,Oil,Dealer12,873,packages,21-06-2025,Kolkata,8
BF2025060741,Oil,Dealer19,2638,packages,24-06-2025,Pune,11
BF2025060741,Oil,Dealer27,2537,packages,23-06-2025,Bangalore,10
BF2025060742,Oil,Dealer19,1491,packages,18-06-2025,Ahmedabad,3
BF2025060742,Oil,Dealer28,2640,packages,21-06-2025,Kolkata,6
BF2025060742,Oil,Dealer20,4250,packages,22-06-2025,Pune,7
BF2025060742,Oil,Dealer1,2289,packages,27-06-2025,Pune,12
BF2025060742,Oil,Dealer15,3280,packages,30-06-2025,Ahmedabad,15
BF2025060743,Oil,Dealer22,3172,packages,16-06-2025,Bangalore,4
BF2025060743,Oil,Dealer30,3932,packages,17-06-2025,Kolkata,5
BF2025060743,Oil,Dealer16,1314,packages,20-06-2025,Chennai,8
BF2025060743,Oil,Dealer9,1275,packages,22-06-2025,Ahmedabad,10
BF2025060743,Oil,Dealer18,4408,packages,28-06-2025,Hyderabad,16
BF2025060743,Oil,Dealer12,894,packages,21-06-2025,Kolkata,9
BF2025060744,Soap,Dealer13,2680,packages,9/6/2025,Kolkata,2
BF2025060744,Soap,Dealer10,1330,packages,10/6/2025,Hyderabad,3
BF2025060744,Soap,Dealer25,1585,packages,11/6/2025,Mumbai,4
BF2025060744,Soap,Dealer19,3976,packages,12/6/2025,Delhi,5
BF2025060745,Soap,Dealer5,1752,packages,20-06-2025,Chennai,2
BF2025060745,Soap,Dealer15,177,packages,23-06-2025,Pune,5
BF2025060745,Soap,Dealer2,2439,packages,24-06-2025,Ahmedabad,6
BF2025060745,Soap,Dealer13,520,packages,26-06-2025,Chennai,8
BF2025060745,Soap,Dealer27,1553,packages,2/7/2025,Ahmedabad,14
BF2025060745,Soap,Dealer10,733,packages,30-06-2025,Mumbai,12
BF2025060745,Soap,Dealer18,1510,packages,8/7/2025,Hyderabad,20
BF2025060746,Soap,Dealer28,232,packages,14-06-2025,Chennai,4
BF2025060746,Soap,Dealer8,1031,packages,15-06-2025,Hyderabad,5
BF2025060746,Soap,Dealer1,3293,packages,18-06-2025,Bangalore,8
BF2025060746,Soap,Dealer5,3489,packages,17-06-2025,Bangalore,7
BF2025060746,Soap,Dealer15,3681,packages,26-06-2025,Chennai,16
BF2025060746,Soap,Dealer12,1954,packages,24-06-2025,Bangalore,14
BF2025060746,Soap,Dealer30,2869,packages,26-06-2025,Ahmedabad,16
BF2025060747,Soap,Dealer17,5524,packages,10/6/2025,Pune,3
BF2025060747,Soap,Dealer25,149,packages,11/6/2025,Mumbai,4
BF2025060747,Soap,Dealer16,906,packages,16-06-2025,Chennai,9
BF2025060747,Soap,Dealer30,3615,packages,16-06-2025,Hyderabad,9
BF2025060748,Soap,Dealer2,1999,packages,18-06-2025,Ahmedabad,2
BF2025060748,Soap,Dealer8,6417,packages,20-06-2025,Hyderabad,4
BF2025060748,Soap,Dealer9,1703,packages,22-06-2025,Kolkata,6
BF2025060748,Soap,Dealer30,4064,packages,24-06-2025,Delhi,8
BF2025060749,Soap,Dealer2,399,packages,29-06-2025,Delhi,3
BF2025060749,Soap,Dealer13,3083,packages,30-06-2025,Mumbai,4
BF2025060749,Soap,Dealer5,2070,packages,5/7/2025,Pune,9
BF2025060749,Soap,Dealer26,1477,packages,5/7/2025,Chennai,9
BF2025060749,Soap,Dealer25,1618,packages,3/7/2025,Bangalore,7
BF2025060749,Soap,Dealer28,1068,packages,9/7/2025,Pune,13
BF2025060750,Soap,Dealer16,2496,packages,6/6/2025,Chennai,2
BF2025060750,Soap,Dealer10,6787,packages,8/6/2025,Pune,4
BF2025060750,Soap,Dealer30,3217,packages,10/6/2025,Mumbai,6
BF2025060750,Soap,Dealer13,1925,packages,9/6/2025,Bangalore,5
BF2025060750,Soap,Dealer29,3776,packages,14-06-2025,Hyderabad,10
BF2025060750,Soap,Dealer18,1475,packages,11/6/2025,Mumbai,7
BF2025060751,Beverage,Dealer23,358,packages,29-06-2025,Ahmedabad,2
BF2025060751,Beverage,Dealer27,4680,packages,30-06-2025,Delhi,3
BF2025060751,Beverage,Dealer28,2491,packages,5/7/2025,Ahmedabad,8
BF2025060751,Beverage,Dealer29,4158,packages,5/7/2025,Delhi,8
BF2025060751,Beverage,Dealer20,5978,packages,7/7/2025,Bangalore,10
BF2025060752,Beverage,Dealer20,2879,packages,30-06-2025,Delhi,4
BF2025060752,Beverage,Dealer12,2361,packages,3/7/2025,Hyderabad,7
BF2025060752,Beverage,Dealer18,728,packages,2/7/2025,Kolkata,6
BF2025060752,Beverage,Dealer11,2490,packages,3/7/2025,Hyderabad,7
BF2025060752,Beverage,Dealer23,1300,packages,8/7/2025,Hyderabad,12
BF2025060753,Beverage,Dealer15,6259,packages,6/6/2025,Bangalore,4
BF2025060753,Beverage,Dealer3,3613,packages,8/6/2025,Ahmedabad,6
BF2025060753,Beverage,Dealer2,4348,packages,10/6/2025,Bangalore,8
BF2025060753,Beverage,Dealer11,2480,packages,12/6/2025,Chennai,10
BF2025060754,Beverage,Dealer21,1608,packages,6/6/2025,Hyderabad,3
BF2025060754,Beverage,Dealer7,1936,packages,9/6/2025,Bangalore,6
BF2025060754,Beverage,Dealer12,2722,packages,12/6/2025,Ahmedabad,9
BF2025060754,Beverage,Dealer25,2681,packages,9/6/2025,Bangalore,6
BF2025060754,Beverage,Dealer5,410,packages,14-06-2025,Chennai,11
BF2025060754,Beverage,Dealer10,2890,packages,11/6/2025,Hyderabad,8
BF2025060755,Beverage,Dealer16,1614,packages,23-06-2025,Delhi,2
BF2025060755,Beverage,Dealer17,4374,packages,25-06-2025,Pune,4
BF2025060755,Beverage,Dealer18,3477,packages,29-06-2025,Ahmedabad,8
BF2025060755,Beverage,Dealer1,7213,packages,2/7/2025,Delhi,11
BF2025060755,Beverage,Dealer8,566,packages,5/7/2025,Mumbai,14
BF2025060756,Beverage,Dealer26,47,packages,19-06-2025,Bangalore,3
BF2025060756,Beverage,Dealer6,3752,packages,21-06-2025,Hyderabad,5
BF2025060756,Beverage,Dealer16,1972,packages,25-06-2025,Chennai,9
BF2025060756,Beverage,Dealer18,1433,packages,25-06-2025,Chennai,9
BF2025060756,Beverage,Dealer28,283,packages,27-06-2025,Pune,11
BF2025060756,Beverage,Dealer7,823,packages,24-06-2025,Mumbai,8
BF2025060757,Beverage,Dealer14,4007,packages,30-06-2025,Mumbai,3
BF2025060757,Beverage,Dealer22,2286,packages,2/7/2025,Chennai,5
BF2025060757,Beverage,Dealer16,3385,packages,2/7/2025,Kolkata,5
BF2025060757,Beverage,Dealer7,2038,packages,3/7/2025,Bangalore,6
BF2025060757,Beverage,Dealer10,1744,packages,8/7/2025,Kolkata,11
BF2025060757,Beverage,Dealer9,748,packages,10/7/2025,Hyderabad,13
BF2025060758,Shampoo,Dealer20,5511,packages,8/6/2025,Pune,3
BF2025060758,Shampoo,Dealer19,896,packages,11/6/2025,Chennai,6
BF2025060758,Shampoo,Dealer26,4253,packages,14-06-2025,Hyderabad,9
BF2025060758,Shampoo,Dealer1,4427,packages,11/6/2025,Mumbai,6
BF2025060759,Shampoo,Dealer18,2477,packages,27-06-2025,Bangalore,3
BF2025060759,Shampoo,Dealer20,4290,packages,30-06-2025,Ahmedabad,6
BF2025060759,Shampoo,Dealer14,807,packages,3/7/2025,Hyderabad,9
BF2025060759,Shampoo,Dealer22,1398,packages,3/7/2025,Delhi,9
BF2025060760,Shampoo,Dealer27,3303,packages,4/6/2025,Mumbai,2
BF2025060760,Shampoo,Dealer25,4359,packages,6/6/2025,Ahmedabad,4
BF2025060760,Shampoo,Dealer16,730,packages,10/6/2025,Mumbai,8
BF2025060760,Shampoo,Dealer11,2995,packages,7/6/2025,Bangalore,5
BF2025060760,Shampoo,Dealer21,642,packages,16-06-2025,Chennai,14
BF2025060760,Shampoo,Dealer23,3423,packages,19-06-2025,Ahmedabad,17
BF2025060761,Shampoo,Dealer15,2029,packages,11/6/2025,Bangalore,3
BF2025060761,Shampoo,Dealer1,1429,packages,12/6/2025,Kolkata,4
BF2025060761,Shampoo,Dealer30,2474,packages,15-06-2025,Delhi,7
BF2025060761,Shampoo,Dealer11,709,packages,20-06-2025,Kolkata,12
BF2025060762,Shampoo,Dealer3,5086,packages,18-06-2025,Mumbai,4
BF2025060762,Shampoo,Dealer6,1672,packages,21-06-2025,Chennai,7
BF2025060762,Shampoo,Dealer24,4005,packages,24-06-2025,Ahmedabad,10
BF2025060762,Shampoo,Dealer7,5990,packages,27-06-2025,Mumbai,13
BF2025060763,Shampoo,Dealer30,2807,packages,18-06-2025,Ahmedabad,2
BF2025060763,Shampoo,Dealer11,2316,packages,21-06-2025,Pune,5
BF2025060763,Shampoo,Dealer19,3056,packages,22-06-2025,Hyderabad,6
BF2025060763,Shampoo,Dealer1,2976,packages,21-06-2025,Kolkata,5
BF2025060763,Shampoo,Dealer27,2021,packages,26-06-2025,Chennai,10
BF2025060763,Shampoo,Dealer24,2984,packages,23-06-2025,Hyderabad,7
BF2025060764,Chocolate,Dealer21,4289,packages,5/6/2025,Hyderabad,4
BF2025060764,Chocolate,Dealer27,3101,packages,6/6/2025,Delhi,5
BF2025060764,Chocolate,Dealer22,119,packages,11/6/2025,Kolkata,10
BF2025060764,Chocolate,Dealer11,4157,packages,8/6/2025,Mumbai,7
BF2025060765,Chocolate,Dealer19,58,packages,24-06-2025,Delhi,3
BF2025060765,Chocolate,Dealer8,5220,packages,27-06-2025,Hyderabad,6
BF2025060765,Chocolate,Dealer26,2900,packages,28-06-2025,Mumbai,7
BF2025060765,Chocolate,Dealer3,4644,packages,27-06-2025,Kolkata,6
BF2025060766,Chocolate,Dealer19,3890,packages,23-06-2025,Bangalore,2
BF2025060766,Chocolate,Dealer2,6342,packages,25-06-2025,Pune,4
BF2025060766,Chocolate,Dealer23,1198,packages,25-06-2025,Bangalore,4
BF2025060766,Chocolate,Dealer17,5954,packages,26-06-2025,Ahmedabad,5
BF2025060767,Chocolate,Dealer13,2445,packages,13-06-2025,Chennai,3
BF2025060767,Chocolate,Dealer3,2757,packages,16-06-2025,Hyderabad,6
BF2025060767,Chocolate,Dealer29,1738,packages,19-06-2025,Kolkata,9
BF2025060767,Chocolate,Dealer11,1328,packages,22-06-2025,Chennai,12
BF2025060767,Chocolate,Dealer30,1408,packages,17-06-2025,Hyderabad,7
BF2025060768,Chocolate,Dealer26,3144,packages,24-06-2025,Hyderabad,3
BF2025060768,Chocolate,Dealer20,2729,packages,27-06-2025,Bangalore,6
BF2025060768,Chocolate,Dealer2,4889,packages,28-06-2025,Chennai,7
BF2025060768,Chocolate,Dealer23,4895,packages,27-06-2025,Hyderabad,6
BF2025060768,Chocolate,Dealer1,4218,packages,2/7/2025,Kolkata,11
BF2025060769,Chips,Dealer19,5162,packages,23-06-2025,Delhi,2
BF2025060769,Chips,Dealer16,595,packages,26-06-2025,Chennai,5
BF2025060769,Chips,Dealer6,1706,packages,27-06-2025,Ahmedabad,6
BF2025060769,Chips,Dealer12,2311,packages,26-06-2025,Ahmedabad,5
BF2025060769,Chips,Dealer26,3993,packages,27-06-2025,Delhi,6
BF2025060770,Chips,Dealer25,2238,packages,26-06-2025,Ahmedabad,2
BF2025060770,Chips,Dealer21,3949,packages,28-06-2025,Chennai,4
BF2025060770,Chips,Dealer13,2861,packages,30-06-2025,Bangalore,6
BF2025060770,Chips,Dealer14,1931,packages,2/7/2025,Bangalore,8
BF2025060770,Chips,Dealer1,520,packages,30-06-2025,Hyderabad,6
BF2025060770,Chips,Dealer11,5340,packages,1/7/2025,Pune,7
BF2025060770,Chips,Dealer8,3123,packages,2/7/2025,Pune,8
BF2025060771,Chips,Dealer16,3701,packages,9/6/2025,Bangalore,3
BF2025060771,Chips,Dealer7,1585,packages,12/6/2025,Bangalore,6
BF2025060771,Chips,Dealer1,1021,packages,13-06-2025,Mumbai,7
BF2025060771,Chips,Dealer9,6516,packages,18-06-2025,Chennai,12
BF2025060771,Chips,Dealer5,6631,packages,21-06-2025,Hyderabad,15
BF2025060772,Chips,Dealer30,103,packages,1/7/2025,Pune,4
BF2025060772,Chips,Dealer1,1120,packages,4/7/2025,Delhi,7
BF2025060772,Chips,Dealer19,588,packages,3/7/2025,Bangalore,6
BF2025060772,Chips,Dealer14,1710,packages,10/7/2025,Ahmedabad,13
BF2025060772,Chips,Dealer26,2074,packages,9/7/2025,Hyderabad,12
BF2025060773,Toothpaste,Dealer4,1276,packages,28-06-2025,Kolkata,2
BF2025060773,Toothpaste,Dealer28,2114,packages,1/7/2025,Mumbai,5
BF2025060773,Toothpaste,Dealer23,321,packages,30-06-2025,Kolkata,4
BF2025060773,Toothpaste,Dealer8,1163,packages,4/7/2025,Pune,8
BF2025060773,Toothpaste,Dealer25,1074,packages,2/7/2025,Bangalore,6
BF2025060773,Toothpaste,Dealer11,2104,packages,3/7/2025,Mumbai,7
BF2025060774,Toothpaste,Dealer7,4824,packages,26-06-2025,Pune,2
BF2025060774,Toothpaste,Dealer18,1115,packages,29-06-2025,Pune,5
BF2025060774,Toothpaste,Dealer16,1173,packages,2/7/2025,Mumbai,8
BF2025060774,Toothpaste,Dealer15,2028,packages,2/7/2025,Chennai,8
BF2025060774,Toothpaste,Dealer21,3814,packages,8/7/2025,Kolkata,14
BF2025060774,Toothpaste,Dealer24,2253,packages,1/7/2025,Delhi,7
BF2025060774,Toothpaste,Dealer12,4157,packages,14-07-2025,Delhi,20
BF2025060775,Toothpaste,Dealer5,244,packages,5/6/2025,Delhi,3
BF2025060775,Toothpaste,Dealer12,3011,packages,6/6/2025,Bangalore,4
BF2025060775,Toothpaste,Dealer9,3064,packages,9/6/2025,Mumbai,7
BF2025060775,Toothpaste,Dealer26,826,packages,8/6/2025,Pune,6
BF2025060775,Toothpaste,Dealer6,302,packages,17-06-2025,Ahmedabad,15
BF2025060775,Toothpaste,Dealer2,123,packages,20-06-2025,Bangalore,18
BF2025060775,Toothpaste,Dealer28,2318,packages,11/6/2025,Chennai,9
BF2025060776,Toothpaste,Dealer9,2545,packages,23-06-2025,Delhi,4
BF2025060776,Toothpaste,Dealer12,347,packages,25-06-2025,Ahmedabad,6
BF2025060776,Toothpaste,Dealer25,2869,packages,25-06-2025,Ahmedabad,6
BF2025060776,Toothpaste,Dealer8,3299,packages,26-06-2025,Kolkata,7
BF2025060776,Toothpaste,Dealer27,1429,packages,1/7/2025,Kolkata,12
BF2025060777,Toothpaste,Dealer6,2455,packages,14-06-2025,Chennai,4
BF2025060777,Toothpaste,Dealer12,1184,packages,15-06-2025,Kolkata,5
BF2025060777,Toothpaste,Dealer3,2379,packages,16-06-2025,Mumbai,6
BF2025060777,Toothpaste,Dealer16,2177,packages,23-06-2025,Pune,13
BF2025060777,Toothpaste,Dealer27,7312,packages,18-06-2025,Chennai,8
BF2025060778,Toothpaste,Dealer13,2003,packages,20-06-2025,Pune,2
BF2025060778,Toothpaste,Dealer17,4419,packages,23-06-2025,Hyderabad,5
BF2025060778,Toothpaste,Dealer14,1389,packages,22-06-2025,Kolkata,4
BF2025060778,Toothpaste,Dealer4,3716,packages,26-06-2025,Delhi,8
BF2025060778,Toothpaste,Dealer23,6462,packages,24-06-2025,Hyderabad,6
BF2025060778,Toothpaste,Dealer30,1580,packages,25-06-2025,Kolkata,7
BF2025060779,Toothpaste,Dealer1,5882,packages,8/6/2025,Pune,3
BF2025060779,Toothpaste,Dealer11,291,packages,9/6/2025,Ahmedabad,4
BF2025060779,Toothpaste,Dealer15,931,packages,10/6/2025,Ahmedabad,5
BF2025060779,Toothpaste,Dealer16,2366,packages,11/6/2025,Chennai,6
BF2025060780,Soap,Dealer21,1062,packages,30-06-2025,Mumbai,4
BF2025060780,Soap,Dealer15,5254,packages,3/7/2025,Kolkata,7
BF2025060780,Soap,Dealer6,3700,packages,4/7/2025,Delhi,8
BF2025060780,Soap,Dealer3,401,packages,3/7/2025,Mumbai,7
BF2025060781,Soap,Dealer26,5997,packages,8/6/2025,Mumbai,2
BF2025060781,Soap,Dealer27,4892,packages,11/6/2025,Delhi,5
BF2025060781,Soap,Dealer9,1924,packages,14-06-2025,Mumbai,8
BF2025060781,Soap,Dealer11,2808,packages,14-06-2025,Pune,8
BF2025060782,Soap,Dealer9,1072,packages,11/6/2025,Hyderabad,2
BF2025060782,Soap,Dealer10,412,packages,12/6/2025,Chennai,3
BF2025060782,Soap,Dealer8,1106,packages,17-06-2025,Bangalore,8
BF2025060782,Soap,Dealer14,1269,packages,14-06-2025,Delhi,5
BF2025060782,Soap,Dealer2,258,packages,23-06-2025,Pune,14
BF2025060782,Soap,Dealer5,202,packages,26-06-2025,Bangalore,17
BF2025060782,Soap,Dealer28,911,packages,23-06-2025,Ahmedabad,14
BF2025060783,Soap,Dealer29,1198,packages,27-06-2025,Bangalore,3
BF2025060783,Soap,Dealer6,4198,packages,30-06-2025,Pune,6
BF2025060783,Soap,Dealer13,2310,packages,3/7/2025,Delhi,9
BF2025060783,Soap,Dealer20,617,packages,3/7/2025,Hyderabad,9
BF2025060783,Soap,Dealer1,6039,packages,9/7/2025,Hyderabad,15
BF2025060783,Soap,Dealer7,3077,packages,12/7/2025,Hyderabad,18
BF2025060783,Soap,Dealer22,516,packages,3/7/2025,Kolkata,9
BF2025060784,Soap,Dealer5,345,packages,12/6/2025,Kolkata,2
BF2025060784,Soap,Dealer4,2979,packages,15-06-2025,Kolkata,5
BF2025060784,Soap,Dealer19,1675,packages,18-06-2025,Bangalore,8
BF2025060784,Soap,Dealer22,2876,packages,21-06-2025,Kolkata,11
BF2025060785,Biscuit,Dealer16,4861,packages,1/7/2025,Bangalore,3
BF2025060785,Biscuit,Dealer18,2466,packages,2/7/2025,Chennai,4
BF2025060785,Biscuit,Dealer14,4374,packages,5/7/2025,Mumbai,7
BF2025060785,Biscuit,Dealer26,677,packages,10/7/2025,Mumbai,12
BF2025060785,Biscuit,Dealer17,111,packages,13-07-2025,Pune,15
BF2025060785,Biscuit,Dealer22,6060,packages,11/7/2025,Bangalore,13
BF2025060786,Biscuit,Dealer3,1037,packages,16-06-2025,Delhi,2
BF2025060786,Biscuit,Dealer14,1315,packages,17-06-2025,Hyderabad,3
BF2025060786,Biscuit,Dealer10,958,packages,18-06-2025,Bangalore,4
BF2025060786,Biscuit,Dealer2,1492,packages,25-06-2025,Bangalore,11
BF2025060786,Biscuit,Dealer13,1619,packages,28-06-2025,Kolkata,14
BF2025060787,Biscuit,Dealer15,1615,packages,15-06-2025,Delhi,2
BF2025060787,Biscuit,Dealer2,1483,packages,16-06-2025,Ahmedabad,3
BF2025060787,Biscuit,Dealer17,895,packages,21-06-2025,Delhi,8
BF2025060787,Biscuit,Dealer6,1213,packages,18-06-2025,Hyderabad,5
BF2025060787,Biscuit,Dealer4,416,packages,23-06-2025,Pune,10
BF2025060787,Biscuit,Dealer8,2405,packages,20-06-2025,Chennai,7
BF2025060788,Biscuit,Dealer2,1336,packages,8/6/2025,Mumbai,3
BF2025060788,Biscuit,Dealer1,2810,packages,11/6/2025,Pune,6
BF2025060788,Biscuit,Dealer18,2634,packages,10/6/2025,Mumbai,5
BF2025060788,Biscuit,Dealer17,3521,packages,11/6/2025,Bangalore,6
BF2025060789,Biscuit,Dealer13,3010,packages,12/6/2025,Chennai,4
BF2025060789,Biscuit,Dealer26,2679,packages,13-06-2025,Ahmedabad,5
BF2025060789,Biscuit,Dealer1,1211,packages,14-06-2025,Ahmedabad,6
BF2025060789,Biscuit,Dealer19,2372,packages,21-06-2025,Ahmedabad,13
BF2025060790,Biscuit,Dealer13,3039,packages,17-06-2025,Ahmedabad,4
BF2025060790,Biscuit,Dealer1,1243,packages,19-06-2025,Kolkata,6
BF2025060790,Biscuit,Dealer18,4097,packages,19-06-2025,Pune,6
BF2025060790,Biscuit,Dealer26,3940,packages,20-06-2025,Pune,7
BF2025060791,Biscuit,Dealer22,2551,packages,27-06-2025,Hyderabad,2
BF2025060791,Biscuit,Dealer8,860,packages,30-06-2025,Bangalore,5
BF2025060791,Biscuit,Dealer29,1570,packages,1/7/2025,Delhi,6
BF2025060791,Biscuit,Dealer14,3275,packages,6/7/2025,Bangalore,11
BF2025060791,Biscuit,Dealer4,1844,packages,1/7/2025,Pune,6
BF2025060791,Biscuit,Dealer26,300,packages,2/7/2025,Bangalore,7
BF2025060792,Biscuit,Dealer3,3732,packages,13-06-2025,Bangalore,3
BF2025060792,Biscuit,Dealer12,1358,packages,15-06-2025,Bangalore,5
BF2025060792,Biscuit,Dealer7,2011,packages,17-06-2025,Kolkata,7
BF2025060792,Biscuit,Dealer11,2184,packages,19-06-2025,Delhi,9
BF2025060793,Rice,Dealer4,1509,packages,27-06-2025,Delhi,4
BF2025060793,Rice,Dealer2,3633,packages,28-06-2025,Chennai,5
BF2025060793,Rice,Dealer18,90,packages,3/7/2025,Ahmedabad,10
BF2025060793,Rice,Dealer5,785,packages,6/7/2025,Bangalore,13
BF2025060794,Rice,Dealer5,4915,packages,25-06-2025,Ahmedabad,3
BF2025060794,Rice,Dealer29,4636,packages,26-06-2025,Hyderabad,4
BF2025060794,Rice,Dealer13,648,packages,1/7/2025,Chennai,9
BF2025060794,Rice,Dealer2,2426,packages,1/7/2025,Bangalore,9
BF2025060795,Rice,Dealer30,46,packages,12/6/2025,Hyderabad,2
BF2025060795,Rice,Dealer8,447,packages,13-06-2025,Mumbai,3
BF2025060795,Rice,Dealer12,3181,packages,18-06-2025,Kolkata,8
BF2025060795,Rice,Dealer15,5094,packages,15-06-2025,Delhi,5
BF2025060795,Rice,Dealer1,2874,packages,24-06-2025,Hyderabad,14
BF2025060796,Rice,Dealer19,5913,packages,24-06-2025,Delhi,2
BF2025060796,Rice,Dealer1,406,packages,27-06-2025,Chennai,5
BF2025060796,Rice,Dealer10,4024,packages,30-06-2025,Delhi,8
BF2025060796,Rice,Dealer22,1465,packages,30-06-2025,Mumbai,8
BF2025060796,Rice,Dealer13,1769,packages,28-06-2025,Mumbai,6
BF2025060796,Rice,Dealer4,2732,packages,9/7/2025,Delhi,17
BF2025060797,Rice,Dealer29,4021,packages,8/6/2025,Hyderabad,4
BF2025060797,Rice,Dealer5,440,packages,9/6/2025,Ahmedabad,5
BF2025060797,Rice,Dealer19,574,packages,14-06-2025,Kolkata,10
BF2025060797,Rice,Dealer24,188,packages,14-06-2025,Hyderabad,10
BF2025060797,Rice,Dealer30,5798,packages,12/6/2025,Bangalore,8
BF2025060798,Rice,Dealer13,2179,packages,22-06-2025,Mumbai,2
BF2025060798,Rice,Dealer24,2383,packages,24-06-2025,Chennai,4
BF2025060798,Rice,Dealer2,1020,packages,24-06-2025,Hyderabad,4
BF2025060798,Rice,Dealer10,532,packages,28-06-2025,Chennai,8
BF2025060798,Rice,Dealer21,1544,packages,4/7/2025,Bangalore,14
BF2025060798,Rice,Dealer6,932,packages,2/7/2025,Delhi,12
BF2025060799,Shampoo,Dealer8,4453,packages,19-06-2025,Delhi,3
BF2025060799,Shampoo,Dealer12,2382,packages,21-06-2025,Ahmedabad,5
BF2025060799,Shampoo,Dealer18,726,packages,21-06-2025,Kolkata,5
BF2025060799,Shampoo,Dealer14,1415,packages,25-06-2025,Kolkata,9
BF2025060799,Shampoo,Dealer3,452,packages,27-06-2025,Kolkata,11
BF2025060799,Shampoo,Dealer16,3026,packages,24-06-2025,Delhi,8
BF2025060800,Shampoo,Dealer3,2023,packages,26-06-2025,Pune,2
BF2025060800,Shampoo,Dealer20,3340,packages,29-06-2025,Chennai,5
BF2025060800,Shampoo,Dealer15,3125,packages,30-06-2025,Pune,6
BF2025060800,Shampoo,Dealer14,1160,packages,29-06-2025,Kolkata,5
BF2025060800,Shampoo,Dealer18,1847,packages,30-06-2025,Bangalore,6
BF2025060800,Shampoo,Dealer28,318,packages,11/7/2025,Ahmedabad,17
BF2025060801,Shampoo,Dealer5,2326,packages,25-06-2025,Mumbai,2
BF2025060801,Shampoo,Dealer30,2321,packages,27-06-2025,Kolkata,4
BF2025060801,Shampoo,Dealer8,3168,packages,29-06-2025,Hyderabad,6
BF2025060801,Shampoo,Dealer11,5583,packages,28-06-2025,Hyderabad,5
BF2025060801,Shampoo,Dealer9,2859,packages,3/7/2025,Delhi,10
BF2025060801,Shampoo,Dealer7,1151,packages,30-06-2025,Kolkata,7
BF2025060802,Shampoo,Dealer26,773,packages,20-06-2025,Chennai,2
BF2025060802,Shampoo,Dealer10,4175,packages,21-06-2025,Kolkata,3
BF2025060802,Shampoo,Dealer21,3813,packages,22-06-2025,Bangalore,4
BF2025060802,Shampoo,Dealer27,4819,packages,23-06-2025,Hyderabad,5
BF2025060802,Shampoo,Dealer3,3403,packages,2/7/2025,Bangalore,14
